,name,place_id,types,tel,location,Lat,Lng,vicinity,Village,District,City,rating,user_ratings_total,reviews_num,senti_score
4065,遼寧公園,ChIJxcQNseCrQjQRvTeG_O-byQA,"('park', 'tourist_attraction')",,"[25.053653, 121.54224599999999]",25.053653,121.54224599999999,中山區,復華里,中山區,臺北市,3.8,297.0,,
4066,龍江公園,ChIJuZaLjuOrQjQREFswSxXUuoE,"('park',)",,"[25.059886, 121.542172]",25.059886,121.542172,中山區,江山里,中山區,臺北市,3.8,230.0,,
4067,富民生態公園,ChIJmcYsz42rQjQR0qof6zQ3SbQ,"('tourist_attraction', 'park')",+886 2 2585 0192 ,"[25.060109, 121.564225]",25.060109,121.564225,松山區新東街41-7號,富錦里,松山區,臺北市,4.3,527.0,528.0,0.626
4068,延壽二號公園,ChIJKe26k-6rQjQR2ThBRiZT2q0,"('park', 'tourist_attraction')",,"[25.0573541, 121.55293]",25.0573541,121.55293,松山區民生東路四段56巷3弄,東昌里,松山區,臺北市,4.1,110.0,110.0,0.659
4069,江寧公園,ChIJv4VmVuKrQjQROBdSKw3cMPY,"('park', 'tourist_attraction')",,"[25.061273999999997, 121.53943000000001]",25.061273999999997,121.53943000000001,中山區,江寧里,中山區,臺北市,3.8,191.0,,
4070,彩虹河濱公園,ChIJH_p6JIWrQjQRuiL2tiFaEm4,"('park', 'tourist_attraction')",,"[25.059919, 121.572304]",25.059919,121.572304,內湖區堤頂大道一段,湖元里,內湖區,臺北市,4.3,3800.0,,
4071,永茂花園,ChIJrZU48YarQjQR7ZjloxVJGd4,"('park',)",+886 921 176 922 ,"[25.062839999999998, 121.57452099999999]",25.062839999999998,121.57452099999999,內湖區新湖三路28號,湖元里,內湖區,臺北市,,,,
4072,內湖環東公園,ChIJZbuhOJurQjQRiGd04NOyndI,"('park', 'tourist_attraction')",,"[25.05463929999999, 121.57551529999999]",25.05463929999999,121.57551529999999,"北側, 南京東路六段, 內湖區",湖元里,內湖區,臺北市,4.3,8.0,8.0,0.5
4073,明美公園,ChIJCRzuXn6rQjQR6RnwId4PiRs,"('park', 'tourist_attraction')",+886 2 2861 6361 ,"[25.061093600000003, 121.58672]",25.061093600000003,121.58672,內湖區南京東路六段,石潭里,內湖區,臺北市,4.2,614.0,614.0,0.604
4074,內湖復育園區,ChIJH4Xpt5-sQjQRBNmuF6Fs5VQ,"('park', 'tourist_attraction')",,"[25.0610001, 121.60326950000001]",25.0610001,121.60326950000001,內湖區潭美街587號,蘆洲里,內湖區,臺北市,3.9,142.0,142.0,0.47100000000000003
4075,成美右岸河濱公園,ChIJQwxNfJurQjQRuRB-mm-impk,"('park', 'tourist_attraction')",,"[25.055591, 121.58601100000001]",25.055591,121.58601100000001,內湖區,湖元里,內湖區,臺北市,4.3,1419.0,,
4076,南湖右岸河濱公園,ChIJdUKORZ6sQjQRtdW2SCu-UpQ,"('park',)",+886 2 2720 8889 ,"[25.060782, 121.594996]",25.060782,121.594996,內湖區安康路32巷,石潭里,內湖區,臺北市,4.1,596.0,597.0,0.598
4077,南興公園,ChIJu81IDV6rQjQRsY3erxetd_Q,"('park', 'tourist_attraction')",+886 2 2381 5132 ,"[25.054060600000003, 121.6068283]",25.054060600000003,121.6068283,南港區,東明里,南港區,臺北市,4.0,591.0,592.0,0.5539999999999999
4078,葫蘆洲運動公園,ChIJRRtxdJ-sQjQRxXis-fmrf90,"('park',)",+886 2 2796 1833 ,"[25.062285199999998, 121.60353799999999]",25.062285199999998,121.60353799999999,內湖區安康路,蘆洲里,內湖區,臺北市,3.9,271.0,271.0,0.391
4079,禧蓮莊,ChIJI3vh06KsQjQRjCiHyXLV-J0,"('park',)",,"[25.0688022, 121.60791670000002]",25.0688022,121.60791670000002,"號, 民權東路六段280巷155弄, 內湖區",南湖里,內湖區,臺北市,1.0,2.0,2.0,
4080,五號公園,ChIJp9xnF7GsQjQRype_mko22UQ,"('park',)",,"[25.07006010000001, 121.6206956]",25.07006010000001,121.6206956,內湖區康樂街85巷,東湖里,內湖區,臺北市,3.9,39.0,39.0,0.609
4081,樂康公園,ChIJdUDxPbGsQjQRQDSPd6c-7yI,"('park',)",,"[25.070088000000002, 121.62076100000002]",25.070088000000002,121.62076100000002,內湖區,東湖里,內湖區,臺北市,4.3,3.0,,
4082,樂康步道,ChIJFXEzFgWsQjQRdV7Zn4g8P_8,"('tourist_attraction', 'park')",,"[25.0708797, 121.62115779999999]",25.0708797,121.62115779999999,內湖區康樂街111巷,樂康里,內湖區,臺北市,4.4,47.0,47.0,0.65
4083,東湖櫻花林,ChIJqTLzRrCsQjQRAgYqJxNY_wI,"('tourist_attraction', 'park')",,"[25.0683792, 121.61959109999998]",25.0683792,121.61959109999998,內湖區康樂街,樂康里,內湖區,臺北市,4.4,1596.0,1598.0,0.6
4084,樂活公園,ChIJU2M04LCsQjQRJt5uR8qKeNo,"('park', 'tourist_attraction')",+886 2 2658 6601 ,"[25.068283100000002, 121.6188867]",25.068283100000002,121.6188867,內湖區康樂街61巷,樂康里,內湖區,臺北市,4.3,6354.0,6356.0,0.6409999999999999
4085,3號綠地兒童遊戲場,ChIJjb1Jr7OsQjQRncgJvcMpniM,"('park',)",,"[25.0683048, 121.625073]",25.0683048,121.625073,汐止區明峰街298巷,北山里,汐止區,新北市,3.7,15.0,15.0,0.381
4086,3號綠地兒童公園,ChIJjb1Jr7OsQjQRNTijZARCVxo,"('park',)",,"[25.068217699999998, 121.625076]",25.068217699999998,121.625076,汐止區明峰街298巷,北山里,汐止區,新北市,3.6,10.0,,
4087,忠孝運動公園,ChIJ3Zvu_URTXTQRaHTKKv3go_E,"('park',)",,"[25.063175899999997, 121.64263009999999]",25.063175899999997,121.64263009999999,汐止區大同路一段515巷,忠孝里,汐止區,新北市,4.5,6.0,6.0,0.39299999999999996
4088,China C.Y. Enterprise Co Ltd.,ChIJQ2htXKusQjQRXYD9zGuQj7M,"('park',)",,"[25.0588461, 121.6271925]",25.0588461,121.6271925,汐止區No. 25 Lane 421 Fude 1st Rd,環河里,汐止區,新北市,4.3,4.0,4.0,
4089,大尖山登山步道,ChIJrwsqLHtTXTQRuOk6xNoP5TY,"('tourist_attraction', 'park')",,"[25.05298639999999, 121.66306180000001]",25.05298639999999,121.66306180000001,汐止區勤進路,白雲里,汐止區,新北市,4.4,565.0,568.0,0.583
4090,文化白雲公園,ChIJp1oWGGZTXTQRftbxugkCF2I,"('park', 'tourist_attraction')",,"[25.0572695, 121.6554838]",25.0572695,121.6554838,汐止區水源路一段291巷4弄35號,白雲里,汐止區,新北市,3.8,93.0,92.0,0.444
4091,大尖山,ChIJd-vKH3hTXTQRfz2V6IFCjGE,"('tourist_attraction', 'park')",,"[25.05118879999999, 121.6680864]",25.05118879999999,121.6680864,汐止區,秀山里,汐止區,新北市,4.5,569.0,,
4092,白雲裏 籃球場,ChIJA7Mm22VTXTQRYb8fSUlg50s,"('park',)",,"[25.0556021, 121.65747560000001]",25.0556021,121.65747560000001,"號, No. 42, 水源路二段125巷, 汐止區",白雲里,汐止區,新北市,3.8,48.0,48.0,0.512
4093,頭前運動公園(防災公園),ChIJG612HoqoQjQRHpk2KvYEuxQ,"('park', 'tourist_attraction')",+886 2 2992 9891#409 ,"[25.051126, 121.462797]",25.051126,121.462797,新莊區,頭前里,新莊區,新北市,4.2,1878.0,1886.0,0.581
4094,中港三角公園,ChIJR70mRnqoQjQR2ohL-wDh7g0,"('park',)",,"[25.0439, 121.45299999999999]",25.0439,121.45299999999999,新莊區,中華里,新莊區,新北市,3.8,76.0,,
4095,黃城公園,ChIJNThMMX6oQjQRfEVYaj-4OiU,"('tourist_attraction', 'park')",,"[25.0524484, 121.4483699]",25.0524484,121.4483699,新莊區中信街74號,中信里,新莊區,新北市,4.0,967.0,970.0,0.59
4096,思賢公園,ChIJd1FwunyoQjQR2C7DphmoOGk,"('park',)",+886 2 2992 9891 ,"[25.047066, 121.45588300000001]",25.047066,121.45588300000001,新莊區,自強里,新莊區,新北市,3.7,540.0,542.0,0.529
4097,福壽公園,ChIJN2W3BoioQjQRLrgVgL0e-Bs,"('park', 'tourist_attraction')",,"[25.051868399999996, 121.4572449]",25.051868399999996,121.4572449,新莊區,信義里,新莊區,新北市,3.7,1351.0,1356.0,0.506
4098,福美公園,ChIJ63nwNomoQjQRPRPUhgS5EBQ,"('park',)",,"[25.055467999999998, 121.46114979999999]",25.055467999999998,121.46114979999999,新莊區福美街,頭前里,新莊區,新北市,4.1,553.0,554.0,0.603
4099,塭仔底濕地公園,ChIJodYZjoaoQjQRt-0xYsTnnzc,"('park',)",,"[25.0568057, 121.4535175]",25.0568057,121.4535175,新莊區富貴路51號,昌平里,新莊區,新北市,4.2,825.0,828.0,0.508
4100,塭仔底溼地公園,ChIJ2-JevYaoQjQRwMINvK_FIko,"('park',)",,"[25.057177, 121.452748]",25.057177,121.452748,新北市新莊區,昌平里,新莊區,新北市,4.0,5.0,,
4101,中港大排,ChIJmfLLb4GoQjQRRRQBesBt6ac,"('park',)",,"[25.0580182, 121.45189440000001]",25.0580182,121.45189440000001,新莊區中華路二段242號,中原里,新莊區,新北市,4.2,103.0,,
4102,二重疏洪運動公園,ChIJHdHUPPmoQjQRKl7BM1ZOzwE,"('park', 'tourist_attraction')",,"[25.049311, 121.482322]",25.049311,121.482322,三重區二重疏洪道,德厚里,三重區,新北市,4.2,3095.0,3099.0,0.526
4103,羣光公園,ChIJF6P5JvKoQjQRM5_w7_UVULQ,"('park',)",,"[25.056426100000003, 121.4739683]",25.056426100000003,121.4739683,三重區神農街21號,頂崁里,三重區,新北市,3.7,51.0,51.0,0.479
4104,樂遊天地,ChIJs18n8e6oQjQR2-pxMktHUPA,"('park', 'tourist_attraction')",+886 2 8969 9596 ,"[25.0607668, 121.4761456]",25.0607668,121.4761456,三重區疏洪十六路五路,二重里,三重區,新北市,4.3,190.0,189.0,0.41
4105,荷花池休息區,ChIJQ6XAPumoQjQRJ_gDGI3TS1w,"('park',)",,"[25.0641544, 121.475876]",25.0641544,121.475876,三重區疏洪十二路,二重里,三重區,新北市,4.2,122.0,,
4106,疏洪荷花公園,ChIJg2FBiOuoQjQR1M6tZe5t-xM,"('park', 'tourist_attraction')",+886 2 8969 9596 ,"[25.064201999999998, 121.47596840000001]",25.064201999999998,121.47596840000001,三重區疏洪十二路,二重里,三重區,新北市,4.1,511.0,512.0,0.6409999999999999
4107,原住民族主題園區,ChIJGbWzBO-oQjQRzH5v7jTAXYw,"('park',)",+886 2 8969 9596 ,"[25.0613335, 121.47797959999998]",25.0613335,121.47797959999998,三重區疏洪五路一段,二重里,三重區,新北市,4.0,45.0,45.0,0.433
4108,三重都會公園愛心走廊,ChIJk7h1HaOpQjQRhsDGOgpBipk,"('park',)",,"[25.0572057, 121.4795094]",25.0572057,121.4795094,三重區Unnamed Road,重明里,三重區,新北市,4.0,14.0,,
4109,鴨鴨公園,ChIJ4R81cP6oQjQRG8Kh3xFQXoQ,"('park', 'tourist_attraction')",,"[25.048699399999997, 121.4907576]",25.048699399999997,121.4907576,三重區環河南路299號,成功里,三重區,新北市,3.9,948.0,953.0,0.57
4110,臺北市電影主題公園,ChIJdWuvmAipQjQR3MA6_ENwQVo,"('park', 'tourist_attraction')",+886 2 2312 3717 ,"[25.0447182, 121.5031916]",25.0447182,121.5031916,萬華區康定路19號,萬壽里,萬華區,臺北市,4.0,2254.0,2264.0,0.45299999999999996
4111,交通8號廣場,ChIJv31APg2pQjQRlmTvg1x__vI,"('park',)",,"[25.047538199999998, 121.512825]",25.047538199999998,121.512825,中正區忠孝西路一段100號,光復里,中正區,臺北市,3.9,16.0,,
4112,臺北市國父史蹟館(逸仙公園),ChIJ6abUBm6pQjQRwfEJmDRkczE,"('park', 'tourist_attraction')",+886 2 2381 3359 ,"[25.047734100000003, 121.52007140000002]",25.047734100000003,121.52007140000002,中正區中山北路一段46號,黎明里,中正區,臺北市,4.1,1674.0,1678.0,0.5670000000000001
4113,臺北市山嶽協會,ChIJk1G28mupQjQR_Mh5EivIukg,"('park',)",+886 2 2555 7583 ,"[25.0536776, 121.5184544]",25.0536776,121.5184544,大同區承德路二段1巷7號,光能里,大同區,臺北市,4.8,4.0,4.0,0.971
4114,松江公園,ChIJHZMYXWGpQjQRUn2alGrZOt4,"('park', 'tourist_attraction')",,"[25.0503609, 121.5326517]",25.0503609,121.5326517,"5樓, No. 4號, 松江路100巷, 中山區",興亞里,中山區,臺北市,4.0,537.0,,
4115,中央藝文公園,ChIJZdjVGHupQjQR0G5JlJ1V8N0,"('park', 'tourist_attraction')",+886 2 2303 2451 ,"[25.0461209, 121.52683529999999]",25.0461209,121.52683529999999,中正區北平東路,梅花里,中正區,臺北市,4.4,1958.0,1964.0,0.5660000000000001
4116,吉林公園,ChIJ3yAUg2apQjQRdlKkCXjtcuw,"('park', 'tourist_attraction')",,"[25.050821, 121.52904699999999]",25.050821,121.52904699999999,中山區,正義里,中山區,臺北市,4.0,152.0,155.0,0.579
4117,建興公園,ChIJVzKOldirQjQRivDIryVQUbQ,"('park', 'tourist_attraction')",,"[25.047076, 121.53818899999999]",25.047076,121.53818899999999,中山區,力行里,中山區,臺北市,3.5,45.0,46.0,0.48700000000000004
4118,敦中公園,ChIJIw6pCN2rQjQRNYU3fOEhVuY,"('park', 'tourist_attraction')",,"[25.0499878, 121.5458755]",25.0499878,121.5458755,松山區,中正里,松山區,臺北市,4.0,257.0,256.0,0.563
4119,朱昌公園,ChIJA__EReCrQjQRBfJ4su-CfQs,"('park', 'tourist_attraction')",+886 2 2517 1630 ,"[25.055489, 121.53878999999999]",25.055489,121.53878999999999,中山區朱馥里,復華里,中山區,臺北市,3.7,319.0,321.0,0.591
4120,君達集團,ChIJyxjPh92rQjQRiEv62JCPW0Y,"('campground', 'lodging', 'park', 'health')",+886 2 8770 5988 ,"[25.052029, 121.54491100000001]",25.052029,121.54491100000001,松山區南京東路三段259號12樓,中正里,松山區,臺北市,5.0,5.0,5.0,0.298
4121,美仁一號公園,ChIJi90xT97QDRQRKmBGhSKsWUw,"('park',)",,"[25.050221899999997, 121.55350209999999]",25.050221899999997,121.55350209999999,松山區南京東路四段52巷14號,美仁里,松山區,臺北市,4.0,49.0,49.0,0.5579999999999999
4122,復華公園,ChIJZ3nu1N-rQjQRC-fJSlaKwYQ,"('park', 'tourist_attraction')",,"[25.053114899999997, 121.53977590000001]",25.053114899999997,121.53977590000001,中山區南京東路三段109巷,復華里,中山區,臺北市,4.0,188.0,188.0,0.47600000000000003
4123,吉祥公園,ChIJMxjYSpSrQjQRwsOslZifkyc,"('park', 'tourist_attraction')",+886 2 2585 0192 ,"[25.0505572, 121.5640258]",25.0505572,121.5640258,松山區,新聚里,松山區,臺北市,3.9,314.0,314.0,0.519
4124,松錦1號公園,ChIJzehouV6pQjQR36JFa8fBedk,"('park', 'tourist_attraction')",,"[25.05961989999999, 121.53210690000002]",25.05961989999999,121.53210690000002,中山區民生東路二段127巷,中莊里,中山區,臺北市,3.8,131.0,131.0,0.5529999999999999
4125,復盛公園,ChIJBeaOwb-rQjQRyDsFK7ecPTU,"('park', 'tourist_attraction')",+886 2 2585 0192 ,"[25.047261199999998, 121.5613815]",25.047261199999998,121.5613815,松山區八德路四段106巷,吉祥里,松山區,臺北市,4.1,127.0,128.0,0.547
4126,興安公園,ChIJFdkCJ-GrQjQRScSJ65cn5e8,"('park', 'tourist_attraction')",+886 2 2517 1630 ,"[25.055785800000002, 121.54172120000001]",25.055785800000002,121.54172120000001,中山區,朱馥里,中山區,臺北市,3.9,649.0,651.0,0.532
4127,巴洛克花園,ChIJL9QqTr-rQjQRJnFBOlIs4ao,"('tourist_attraction', 'park')",+886 2 2765 1388 ,"[25.043669, 121.5605584]",25.043669,121.5605584,信義區菸廠路88號,新仁里,信義區,臺北市,4.4,98.0,99.0,0.555
4128,延吉公園,ChIJ2Vus6carQjQRlCKVNvIVy6s,"('tourist_attraction', 'park')",,"[25.0426547, 121.55578670000001]",25.0426547,121.55578670000001,大安區延吉街131巷,華聲里,大安區,臺北市,3.9,276.0,276.0,0.561
4129,信義20號廣場,ChIJW6m4sJ6rQjQR0er1qtJJUwk,"('park', 'tourist_attraction')",+886 2 2781 5132 ,"[25.048834, 121.57758259999999]",25.048834,121.57758259999999,信義區松山路110號,四育里,信義區,臺北市,3.9,7.0,7.0,0.358
4130,厚生廣場,ChIJZahwULyrQjQR26i5FJ1dMrA,"('park', 'tourist_attraction')",,"[25.043475, 121.567816]",25.043475,121.567816,信義區永吉路30巷102弄,敦厚里,信義區,臺北市,3.9,43.0,43.0,0.439
4131,永吉公園,ChIJDRimQ6KrQjQR4e8AeVrYn3U,"('park', 'tourist_attraction')",+886 2 2788 4255 ,"[25.04358969999999, 121.5749756]",25.04358969999999,121.5749756,信義區永吉路278巷57弄,五全里,信義區,臺北市,3.6,317.0,318.0,0.474
4132,富生公園,ChIJXSGBlbyrQjQRpBhPiR6W5nU,"('park',)",+886 2 2381 5132 ,"[25.0421366, 121.5698107]",25.0421366,121.5698107,信義區永吉路30巷157弄22號,興雅里,信義區,臺北市,3.8,116.0,116.0,0.6409999999999999
4133,民生公園,ChIJlYl7Ge2rQjQRQv9p_hqNe-8,"('park',)",,"[25.057423, 121.557828]",25.057423,121.557828,松山區,東榮里,松山區,臺北市,4.4,1218.0,1218.0,0.599
4134,玉成公園,ChIJw5K7UW6rQjQRKlVRQEV-4Bs,"('park', 'tourist_attraction')",,"[25.0425634, 121.5848487]",25.0425634,121.5848487,南港區中坡南路55號,鴻福里,南港區,臺北市,4.1,2540.0,,
4135,新勝公園,ChIJGx4fM3CrQjQRv_sqAzrIcXM,"('park', 'tourist_attraction')",+886 2 2381 5132 ,"[25.0488358, 121.5931702]",25.0488358,121.5931702,南港區,新光里,南港區,臺北市,3.9,136.0,136.0,0.525
4136,成美左岸河濱公園,ChIJlTIJ1YyrQjQRSwc1497wFUM,"('park', 'tourist_attraction')",,"[25.053946, 121.58638]",25.053946,121.58638,南港區,玉成里,南港區,臺北市,4.3,1167.0,1171.0,0.625
4137,石潭公園,ChIJB1NAx4KsQjQRfSzl1z9GIyA,"('park', 'tourist_attraction')",+886 2 2381 5132 ,"[25.063290600000002, 121.5923908]",25.063290600000002,121.5923908,內湖區成功路二段,石潭里,內湖區,臺北市,4.0,493.0,493.0,0.507
4138,南港公園,ChIJkQEb8HKrQjQRD-ftkugwALQ,"('tourist_attraction', 'park')",+886 2 2785 3819 ,"[25.0457002, 121.59213170000001]",25.0457002,121.59213170000001,南港區東新街170號,成福里,南港區,臺北市,4.4,6255.0,6273.0,0.6729999999999999
4139,後山埤,ChIJ8XHS0nOrQjQRx2oLeMHE0v8,"('park', 'tourist_attraction')",+886 2 2785 3819 ,"[25.043148000000002, 121.59179920000001]",25.043148000000002,121.59179920000001,"1 號, No. 170, 東新街, 南港區",成福里,南港區,臺北市,4.4,252.0,256.0,0.626
4140,東陽公園,ChIJyZustmOrQjQR5v2yJ5Kg4Io,"('park',)",,"[25.057851899999996, 121.59800759999999]",25.057851899999996,121.59800759999999,南港區重陽路187巷6號,重陽里,南港區,臺北市,4.3,247.0,249.0,0.62
4141,四分河濱公園,ChIJF7pEilqrQjQRbJe-FxdntCA,"('park', 'tourist_attraction')",+886 2 2381 5132 ,"[25.048621, 121.61569650000001]",25.048621,121.61569650000001,南港區研究院路二段2號,中研里,南港區,臺北市,4.0,204.0,205.0,0.56
4142,框景意象,ChIJ9VsfDKGsQjQR_DJ-sZOGIbY,"('park',)",,"[25.0619741, 121.6087862]",25.0619741,121.6087862,"號, No. 16-3, 安康路324巷, 內湖區",蘆洲里,內湖區,臺北市,4.0,2.0,2.0,0.639
4143,南港65號園區綠地,ChIJI5xs76asQjQRiCTDfaWBRLM,"('park',)",,"[25.06068560000001, 121.6130902]",25.06068560000001,121.6130902,南港區,三重里,南港區,臺北市,3.5,2.0,2.0,0.057999999999999996
4144,世貿公園,ChIJAdoNwKesQjQRkDWBAcHP3Vc,"('park', 'tourist_attraction')",,"[25.0578831, 121.6158693]",25.0578831,121.6158693,南港區經貿二路106巷,三重里,南港區,臺北市,4.2,178.0,,
4145,港後公園,ChIJVx2uwqWsQjQR8wvodjAu65I,"('park', 'tourist_attraction')",,"[25.0627116, 121.6154419]",25.0627116,121.6154419,南港區經貿二路255巷,三重里,南港區,臺北市,3.7,148.0,148.0,0.5
4146,南汐公園,ChIJM3w6lVerQjQRXFlBwPcgetk,"('park', 'tourist_attraction')",,"[25.054768399999997, 121.6170727]",25.054768399999997,121.6170727,南港區,新富里,南港區,臺北市,3.9,50.0,50.0,0.581
4147,三重綠地,ChIJw54USAGrQjQRtebmjolKqAo,"('park',)",,"[25.0569391, 121.6141081]",25.0569391,121.6141081,南港區,三重里,南港區,臺北市,3.5,2.0,,
4148,南港軟體園區水景公園,ChIJj8ndZ6esQjQRnx3EKeRbPtE,"('park',)",,"[25.0581168, 121.6132925]",25.0581168,121.6132925,南港區三重路19-10號,三重里,南港區,臺北市,4.0,26.0,26.0,0.542
4149,橫科公園,ChIJ60Id1VarQjQR4ktpPDFN5HE,"('park',)",,"[25.0504992, 121.6199278]",25.0504992,121.6199278,汐止區橫科路119-105號,橫科里,汐止區,新北市,3.2,14.0,14.0,0.44799999999999995
4150,白匏湖釣魚臺,ChIJaz2ZIElVXTQRdnGM3UeB3aY,"('park',)",,"[25.047459, 121.6396]",25.047459,121.6396,汐止區Unnamed Road,東勢里,汐止區,新北市,3.3,24.0,24.0,0.498
4151,逸林園,ChIJ2c90CGNTXTQRStIv-xfAx_4,"('park',)",,"[25.049589, 121.659772]",25.049589,121.659772,汐止區水源路二段283巷2號,白雲里,汐止區,新北市,4.0,5.0,5.0,
4152,中平公園,ChIJ9SAwVNanQjQRVks9uS65GBs,"('park',)",,"[25.0472225, 121.44297959999999]",25.0472225,121.44297959999999,新莊區,立基里,新莊區,新北市,3.9,73.0,74.0,0.589
4153,OriginalSpace,ChIJpbJ0_mepQjQRCGVRzCpmado,"('park',)",+886 2 8993 8193 ,"[25.04992499999999, 121.45808659999999]",25.04992499999999,121.45808659999999,新莊區福壽街81號號地下室,信義里,新莊區,新北市,5.0,3.0,14.0,0.32
4154,中港大排親水步道,ChIJ04Lca3yoQjQRhsUmVFT7ajs,"('park', 'tourist_attraction')",+886 2 2960 3456#5051 ,"[25.048314899999998, 121.45308059999999]",25.048314899999998,121.45308059999999,新莊區中華路二段116號號,自信里,新莊區,新北市,4.3,2848.0,2852.0,0.667
4155,新莊中港綠堤公園,ChIJ6xFcP3yoQjQRMZz8w0uWQKs,"('park',)",,"[25.0488916, 121.45273359999999]",25.0488916,121.45273359999999,新莊區中華路二段,自信里,新莊區,新北市,4.1,133.0,,
4156,中港大排-中港廣場-倒伏壩,ChIJ020Tn3uoQjQR__8AMZWmN5M,"('park',)",,"[25.0457764, 121.4539469]",25.0457764,121.4539469,新莊區中華路二段50號號,自強里,新莊區,新北市,4.2,15.0,15.0,0.428
4157,中港大排廣場,ChIJncMZoXuoQjQRW7i5s6ft1Ko,"('park',)",,"[25.045629, 121.4539909]",25.045629,121.4539909,新莊區自立街62號,自強里,新莊區,新北市,4.2,394.0,394.0,0.632
4158,新莊中港廣場,ChIJuQMaoXuoQjQR2fBAbzf_Ra0,"('park',)",,"[25.0454545, 121.45396670000001]",25.0454545,121.45396670000001,"號, No. 62, 自立街, 新莊區",中華里,新莊區,新北市,4.2,49.0,49.0,0.583
4159,中港大排 花語綠意 綠色長廊,ChIJnyfesYaoQjQRvmyP-wIwUnI,"('park',)",,"[25.04525959999999, 121.45403119999999]",25.04525959999999,121.45403119999999,板橋區,中正里,板橋區,新北市,5.0,4.0,4.0,0.0
